,title,author,publisher,category,language,score,ebookPrice,audiobookPrice,paperPrice,popularity
1979,Rzeka pełna krokodyli,Ewa Przybylska,Akapit Press,Dla dzieci i młodzieży,polski,"0,0","15,20",,,
1980,Noora,J.K. Johansson,Wydawnictwo Literackie/Oficyna Literacka Noir sur Blanc,Kryminał,Miasteczko Palokaski,"4,0","28,00",,,
1981,Buźka,Hannah Sophie,Literackie,Kryminał,polski,"0,0",,,,
1982,Kino Venus 2,Marcin Wroński,Edipresse Polska,Kryminał,polski,"0,0",,,,
1983,Walizka P.Z. Unikaty,Aleksander Błażejowski,Ciekawe Miejsca,Kryminał,polski,"0,0",,,,
1984,Tekturowy człowiek. Unikaty,Aleksander Błażejowski,Ciekawe Miejsca,Kryminał,polski,"0,0",,,,
1985,Tajmenica doktora Hiwi Unikaty,Aleksander Błażejowski,Ciekawe Miejsca,Kryminał,polski,"0,0",,,,
1986,Czwarta śmierć Świętej Doroty,Andrzej Swat,Videograf,Kryminał,Komisarz Michał Grosz,"2,0","21,25",,,
1987,Toskańska zagadka,Jerzy Szczudlik,Novae Res,Kryminał,polski,"0,0","28,00",,,
1988,Uprowadzony,Gaczoł Arkadiusz,Novae Res,Kryminał,polski,"0,0",,,,
1989,Tabloid Śmierć w tytule,Marcin Kowalski,Agora,Kryminał,polski,"0,0",,,,
1990,Wielki diament Tom 1,Joanna Chmielewska,Olesiejuk,Kryminał,polski,"0,0",,,,
1991,Gra cieni,Charlotte Link,Sonia Draga,Kryminał,polski,"4,0","33,00","29,00",,
1992,Prawda i inne kłamstwa,Sascha Arango,Sonia Draga,"Sensacja, thriller, horror",polski,"4,4","31,50","29,00",,
1993,Tajemnica lorda Listerdale'a,Agata Christie,Wydawnictwo Dolnośląskie,Kryminał,polski,"4,3","16,99",,,
1994,Przeciw sobie samym,"Brent Jocelyn, Brent Kester",Pracownia Wydawnicza,Kryminał,polski,"0,0",,,,
1995,"Był pan w Smoleńsku, kapitanie?",Kerr Phillip,W.A.B.,Kryminał,polski,"0,0",,,,
1996,Biskup i trzej królowie,Greeley Andrew M.,Promic,Kryminał,polski,"0,0",,,,
1997,Cyngle,Michał Idzikowski,Witanet,"Sensacja, thriller, horror",polski,"0,0","29,88",,,
1998,Gość z Polski,Andrzej Malczewski,Wydawnictwo e-bookowo,Obyczajowe i romanse,polski,"0,0","5,12",,,
1999,W odmętach delirium,Sylwester Burzych,Novae Res,Kryminał,polski,"0,0","28,00",,,
2000,Drugi syn,Alexander Söderberg,Czarna Owca,Kryminał,polski,"0,0",,,,
2001,Ulica milczenia Tom 2,Ann Cleeves,Amber,Kryminał,polski,"0,0",,,,
2002,Zagubieni w mroku dusz Tom 2,Susan Hill,Amber,Kryminał,polski,"0,0",,,,
2003,Wszystko czerwone,Joanna Chmielewska,Wydawnictwo Klin,Kryminał,Przygody Joanny,"3,9","30,99",,,
2004,Interior,Lisa See,Świat Książki,Kryminał,polski,"0,0",,,,
2005,Błąd w zeznaniach,Hannah Sophie,Literackie,Kryminał,polski,"0,0",,,,
2006,Bezcenny Część 1,Zygmunt Miłoszewski,Edipresse Polska,Kryminał,polski,"0,0",,,,
2007,Pogromca lwów,Camilla Läckberg,Czarna Owca,Kryminał,polski,"0,0",,,,
2008,Zagubieni w mroku dusz Tom 1,Susan Hill,Amber,Kryminał,polski,"0,0",,,,
2009,Ulica milczenia Tom 1,Ann Cleeves,Amber,Kryminał,polski,"0,0",,,,
2010,Wszystkie białe damy,Piotr Borowiec,Gmork,"Sensacja, thriller, horror",polski,"3,5","12,00",,,
2011,Siedem dni,Deon Meyer,Sonia Draga,Kryminał,polski,"0,0",,,,
2012,Czarna dziura,Wojciech Chmielarz,Novae Res,Kryminał,polski,"0,0",,,,
2013,Papierowy chłopiec,Kristina Ohlsson,Prószyński Media,Kryminał,polski,"0,0",,,,
2014,Wredny typ,Robert Littell,Wydawnictwo Literackie/Oficyna Literacka Noir sur Blanc,Kryminał,polski,"3,0","21,00",,,
2015,Dr Maxwell nie odpowiada Unikaty,Adam Nasielski,Ciekawe Miejsca,Kryminał,polski,"0,0",,,,
2016,N czy M,Agata Christie,Dolnośląskie,Kryminał,polski,"0,0",,,,
2017,Tajemnica zaginięcia Rockefellera,Carl Hoffman,Świat Książki,Kryminał,polski,"0,0",,,,
2018,Ostatnia gra Yoshimury,Romański Marek,Ciekawe Miejsca,Kryminał,polski,"0,0",,,,
2019,Gród Szatana Unikaty,Romański Marek,Ciekawe Miejsca,Kryminał,polski,"0,0",,,,
2020,Żółty Szatan,Romański Marek,Ciekawe Miejsca,Kryminał,polski,"0,0",,,,
2021,Tulipanowy wirus,Danielle Hermans,Marginesy,Kryminał,polski,"4,5","27,90",,,
2022,Wiek wątpliwości,Andrea Camilleri,Wydawnictwo Literackie/Oficyna Literacka Noir sur Blanc,Kryminał,Komisarz Montalbano,"4,3","18,00",,,
2023,Duża Polka,Joanna Chmielewska,Wydawnictwo Klin,Kryminał,polski,"0,0","28,99",,,
2024,Zimny dzień w raju,Steve Hamilton,Amber,Kryminał,polski,"0,0",,,,
2025,Z pamiętników szefa rosyjskiej policji śledczej,Koszko Arkadiusz Francewicz,Ciekawe Miejsca,Kryminał,polski,"0,0",,,,
2026,Moriarty,Anthony Horowitz,Rebis,Kryminał,polski,"0,0",,,,
2027,Najlepsze amerykańskie opowiadania kryminalne 2010,Wojciech Chmielarz,Albatros,Kryminał,polski,"0,0",,,,
2028,Domek dla lalek,David Hewson,Marginesy,Kryminał,Pieter Vos,"3,7","31,90",,,
2029,Śmierć sprzedawcy dywanów,Karin Wahlberg,Świat Książki,Kryminał,Claes Claesson,"3,7","29,90",,,
2030,Mroczne przypływy Tamizy,Sharon Bolton,Amber,Kryminał,polski,"0,0",,,,
2031,Starsza pani znika,White Ethel Lina,C&T,Kryminał,polski,"0,0",,,,
2032,Kompletne wydanie książek o Sherlocku Holmesie,Wojciech Chmielarz,Algo,Kryminał,polski,"0,0",,,,
2033,Wszystkie świństwa świata,Jolanta Mokrzyńska,Sonia Draga,Kryminał,polski,"0,0",,,,
2034,Duchy wiatru,Mons Kallentoft,Rebis,Kryminał,polski,"0,0",,,,
2035,Czarne minuty,Martín Solares,Czarne,Kryminał,polski,"0,0",,,,
2036,Wieczór gorzkiej mgły,Gutsche Alexander,Lampa i Iskra Boża,Kryminał,polski,"0,0",,,,
2037,Całe zdanie nieboszczyka,Joanna Chmielewska,Wydawnictwo Klin,Kryminał,Przygody Joanny,"3,8","30,99",,,
2038,Gniewne lato,Andrzej Szynkiewicz,Novae Res,Kryminał,polski,"0,0","31,00",,,
2039,Świadectwo kości,Dolores Redondo,Czarna Owca,Kryminał,Dolina Baztán,"4,5","34,99",,,
2040,Śmierć dziekana,Zofia Tarajło-Lipowska,Lech i Czech,Kryminał,polski,"0,0",,,,
2041,Szantaż Zemsta skazanych,Jan Kąkol,Astrum,Kryminał,polski,"0,0",,,,
2042,Kolekcjoner,Jan Kąkol,Astrum,Kryminał,polski,"0,0",,,,
2043,Wszyscy jesteśmy podejrzani,Joanna Chmielewska,Wydawnictwo Klin,Kryminał,Przygody Joanny,"3,8","28,99",,,
2044,Ludzie czystego serca,Susan Hill,Amber,Kryminał,polski,"0,0",,,,
2045,Cmentarz tajemnic,David Hewson,Marginesy,Kryminał,polski,"3,3","31,90",,,
2046,Walet karowy,Nieznanski Fridrich,Zapiski,Kryminał,polski,"0,0",,,,
2047,Dante na tropie,Agnieszka Olejnik,Literackie,Kryminał,polski,"0,0",,,,
2048,Wyrok śmierci,Sandra Brown,Świat Książki,Kryminał,polski,"0,0",,,,
2049,Upiorny dom,Stanisław Wotowski,Saga Egmont,Kryminał,polski,"0,0","9,99",,,
2050,Wołanie grobu,Simon Beckett,Amber,Kryminał,polski,"0,0",,,,
2051,Sherlock Holmes Tom 2,Doyle Arthur Conan,Zysk i S-ka,Kryminał,polski,"0,0",,,,
2052,Anatomia pewnej nocy,Anna Kim,Wydawnictwo Uniwersytetu Jagiellońskiego,Kryminał,polski,"0,0",,,,
2053,Pogromca hien ludzkich,Edgar Wallace,Ciekawe Miejsca,Kryminał,polski,"0,0",,,,
2054,Sherlock Holmes Powrót Sherlocka Holmesa Pożegnalny ukłon Archiwum Sherlocka Holmesa,Arthur Conan Doyle,Zysk i S-ka,Kryminał,polski,"0,0",,,,
2055,Katharsis,Sund Erik Axl,Sonia Draga,Kryminał,polski,"0,0",,,,
2056,Pętla,Piotr Bojarski,Miejskie Posnania,Kryminał,polski,"0,0",,,,
2057,Galveston,Nic Pizzolatto,Marginesy,Kryminał,polski,"3,9","27,90",,,
2058,Noc ciemnych kłamstw,Dominik Dan,Media Rodzina,Kryminał,Richard Krauz,"4,4","29,00",,,
2059,Morderstwo w Akademii,Martin Olczak,Pascal,Kryminał,polski,"0,0",,,,
2060,Ripper,Isabel Allende,Muza,Kryminał,polski,"0,0",,,,
2061,We własnym cieniu,Veit Heinichen,Wydawnictwo Literackie/Oficyna Literacka Noir sur Blanc,Kryminał,Komisarz Proteo Laurenti,"4,0","26,00",,,
2062,Niewidzialni,Sebastian Reńca,Prohibita,"Literatura faktu, reportaże, biografie",polski,"4,5","29,90",,,
2063,Droga bez powrotu,Krzysztof Koziołek,Manufaktura Tekstów,"Sensacja, thriller, horror",polski,"4,0","19,90",,,
2064,Złap mnie,Lisa Gardner,Sonia Draga,Kryminał,polski,"0,0",,,,
2065,Zbyt wielkie serce,Ewa Zaleska,Sonia Draga,Kryminał,polski,"0,0",,,,
2066,Twardzielka,Mariusz Zielke,Akurat,Kryminał,polski,"3,7","27,99",,,
2067,Polowanie na Czworonoga,Maciej Światłowicz,Novae Res,Kryminał,polski,"0,0",,,,
2068,Karuzela samobójczyń,Bolton S.J.,Amber,Kryminał,polski,"0,0",,,,
2069,Człowiek który zostawił po sobie cień,Carl-Johan Vallgren,Amber,Kryminał,polski,"0,0",,,,
2070,Ślad atramentu,Starr Melvin R.,Promic,Kryminał,polski,"0,0",,,,
2071,Tożsamość szpiega,Ronald Yust,Astrum Media,Obyczajowe i romanse,polski,"0,0","14,86",,,
2072,Ostatnie spojrzenie,Anna Lewandowska,Książka i Prasa,Kryminał,polski,"0,0",,,,
2073,Florencja córka diabła,Joanna Chmielewska,Wydawnictwo Klin,Kryminał,polski,"0,0","29,99",,,
2074,Krokodyl z kraju Karoliny,Joanna Chmielewska,Wydawnictwo Klin,Kryminał,Przygody Joanny,"3,8","30,99",,,
2075,Ostatnia rozmowa z Lolą Faye,Cook Thomas H.,C&T,Kryminał,polski,"0,0",,,,
2076,Pole garncarza,Andrea Camilleri,Wydawnictwo Literackie/Oficyna Literacka Noir sur Blanc,Kryminał,Komisarz Montalbano,"4,4","18,00",,,
2077,Po pogrzebie,Agata Christie,Dolnośląskie,Kryminał,polski,"0,0",,,,
2078,Betonowy pałac,Gaja Grzegorzewska,Literackie,Kryminał,polski,"0,0",,,,
2079,Inicjały zbrodni,Hannah Sophie,Literackie,Kryminał,polski,"0,0",,,,
2080,Kwadratowy szmaragd,Edgar Wallace,Ciekawe Miejsca,Kryminał,polski,"0,0",,,,
2081,Człowiek z Kimberley,Adam Nasielski,Ciekawe Miejsca,Kryminał,polski,"0,0",,,,
2082,W kajdankach namiętności,Kołodziejczak Piotr,Borgis,Kryminał,polski,"0,0",,,,
2083,Możliwość przemocy,Dror Mishani,W.A.B.,Kryminał,polski,"0,0",,,,
2084,Dwudziesta trzecia,"Dębska Beata, Dębski Eugeniusz",Rebis,Kryminał,polski,"0,0",,,,
2085,Martwe oczy Londynu,Edgar Wallace,LTW,Kryminał,polski,"0,0",,,,
2086,Sprawy kryminalne II RP,Wojciech Chmielarz,Ciekawe Miejsca,Kryminał,polski,"0,0",,,,
2087,Laura,J.K. Johansson,Wydawnictwo Literackie/Oficyna Literacka Noir sur Blanc,Kryminał,Miasteczko Palokaski,"3,6","28,00",,,
2088,Dochodzenie  III,David Hewson,Marginesy,Kryminał,polski,"0,0",,,,
2089,Wydział śmierci,Pagan Hugues,C&T,Kryminał,polski,"0,0",,,,
2090,W labiryncie ulubionych miejsc,Susan Hill,Amber,Kryminał,polski,"0,0",,,,
2091,Wykolejony,Krefeld Michael Katz,Literackie,Kryminał,polski,"0,0",,,,
2092,Cienie na jeziorze,"Cocco Giovanni, Magella Amneris",Noir Sur Blanc,Kryminał,polski,"0,0",,,,
2093,Żony alkoholika,Emilia Hinc,Warszawska Firma Wydawnicza,Kryminał,polski,"0,0",,,,
2094,Trzeci zamach,Piotr Głuchowski,Agora,Kryminał,polski,"0,0",,,,
2095,Micro,"Crichton Michael, Preston Micha",Albatros,Kryminał,polski,"0,0",,,,
2096,"O Tym, który raz już umarł",Dawid Waszak,Warszawska Firma Wydawnicza,Kryminał,polski,"0,0",,,,
2097,Kamienista ziemia,Bernhard Jaumann,Czarne,Kryminał,polski,"0,0",,,,
2098,Paradoks,Kinga Gebel,Novae Res,Kryminał,polski,"0,0","19,00",,,
2099,Sekta diabła,Stanisław Wotowski,Saga Egmont,Kryminał,polski,"0,0","7,99",,,
2100,Tajemnica komisarza policji,Józef Jeremski,Heraclon International,Kryminał,polski,"3,0",,"17,03",,
2101,Za nic,Celer Leszek,Prolektura,Kryminał,polski,"0,0","22,53",,,
2102,Czerwony kapitan,Dominik Dan,Media Rodzina,Kryminał,Richard Krauz,"4,1","34,00","34,00",,
2103,Szajka Zgrozy,Edgar Wallace,LTW,Kryminał,polski,"0,0",,,,
2104,Do grobowej deski,Rhys Bowen,Wydawnictwo Literackie/Oficyna Literacka Noir sur Blanc,Kryminał,Molly Murphy,"4,5","22,00",,,
2105,Specyfik,Aleksander Janowski,Psychoskok,"Sensacja, thriller, horror",polski,"0,0","16,90",,,
2106,Dochodzenie II,David Hewson,Marginesy,Kryminał,polski,"0,0",,,,
2107,Dochodzenie,David Hewson,Marginesy,Kryminał,polski,"0,0",,,,
2108,Drugie narodzenie,Karasek Janusz,Warszawska Firma Wydawnicza,Kryminał,polski,"0,0",,,,
2109,Tajemnica żółtych narcyzów,Edgar Wallace,LTW,Kryminał,polski,"0,0",,,,
2110,Perswazja,Mark Billingham,Burda Publishing Polska,Kryminał,polski,"0,0",,,,
2111,Pasażer do Frankfurtu,Agata Christie,Dolnośląskie,Kryminał,polski,"0,0",,,,
2112,Ciemna strona,Wojciech Chmielarz,Literackie,Kryminał,polski,"0,0",,,,
2113,Pan Przypadek i Celebryci,Jacek Getner,Wydawnictwo Zakładka,Kryminał,Pan Przypadek i...,"5,0","15,36",,,
2114,Księga wszystkich dokonań Sherlocka Holmesa,Doyle Arthur Conan,Rea,Kryminał,polski,"0,0",,,,
2115,W pułapce,A.J. Cross,Świat Książki,Kryminał,polski,"0,0",,,,
2116,Manekin numer 6,Braun Ryszard,Ciekawe Miejsca,Kryminał,polski,"0,0",,,,
2117,Na ciemnych wodach Paragwaju,Stefan Barszczewski,Ciekawe Miejsca,Kryminał,polski,"0,0",,,,
2118,Kobiety na plaży,Tove Alsterdal,Muza,Kryminał,polski,"0,0",,,,
2119,Dom Juliusów Aurora Teagarden,Charlaine Harris,Replika,Kryminał,polski,"0,0",,,,
2120,Gra w ciemno,Marco Malvaldi,Noir Sur Blanc,Kryminał,polski,"0,0",,,,
2121,Samobójstwo zmarłego,Scherman Rafał,Ciekawe Miejsca,Kryminał,polski,"0,0",,,,
2122,Laska dyrektora Osieckiego,Zygmunt Zeydler-Zborowski,LTW,Kryminał,polski,"0,0",,,,
2123,Człowiek hasło,Kotin Andriej,Warszawska Firma Wydawnicza,Kryminał,polski,"0,0",,,,
2124,"Prawda to marny interes, a policja wie tylko tyle, ile jej ludzie powiedzą",Matecki Jacek,Trio,Kryminał,polski,"0,0",,,,
2125,Pod ziemią w Villette,Ingrid Hedström,Czarna Owca,Kryminał,polski,"0,0",,,,
2126,Lodowa kąpiel,Dahl Kjell Ola,Czarne,Kryminał,polski,"0,0",,,,
2127,Przeklęte miasto,Ellery Queen,Zysk i S-ka,Kryminał,polski,"3,4","28,00",,,
2128,Sherlock Holmes Tom 1,Doyle Arthur Conan,Zysk i S-ka,Kryminał,polski,"0,0",,,,
2129,Stłumione głosy,Ann Cleeves,Amber,Kryminał,polski,"0,0",,,,
2130,Pani komisarz nie czuje się w klubie jak w raju,Georges Flipo,Wydawnictwo Literackie/Oficyna Literacka Noir sur Blanc,Kryminał,polski,"4,0","22,00",,,
2131,Klin,Joanna Chmielewska,Wydawnictwo Klin,Kryminał,Przygody Joanny,"3,0","29,99",,,
2132,Szampan Fuhrer,Hallden Kare,Rea,Kryminał,polski,"0,0",,,,
2133,Obłęd,Sund Erik Axl,Sonia Draga,Kryminał,polski,"0,0",,,,
2134,Chłopiec w walizce,"Kaaberbol Lene, Friis Agnete",Papierowy Księżyc,Kryminał,polski,"0,0",,,,
2135,Morderstwo to nic trudnego,Agata Christie,Wydawnictwo Dolnośląskie,Kryminał,Nadinspektor Battle,"4,4","16,99",,,
2136,Morderstwo w zaułku,Agata Christie,Wydawnictwo Dolnośląskie,Kryminał,A Hercule Poirot Mystery,"4,3","16,99","19,90",,12
2137,Tajemnica Sittaford,Agata Christie,Wydawnictwo Dolnośląskie,Kryminał,polski,"4,2","16,99",,,
2138,Dom zbrodni,Agata Christie,Dolnośląskie,Kryminał,polski,"0,0",,,,
2139,Brudna gra,Nikodem Pałasz,Muza,Kryminał,polski,"0,0",,,,
2140,Impuls śmierci,Mark Billingham,G+J Gruner+Jahr Polska,Kryminał,polski,"0,0",,,,
2141,Zwierciadło pęka w odłamków stos,Agata Christie,Wydawnictwo Dolnośląskie,Kryminał,Panna Marple,"4,7","16,99",,,
2142,Miami Blues,Charles Willeford,Alexander,"Sensacja, thriller, horror",niemiecki,"0,0","57,99",,,
2143,Spacer po suficie,Zygmunt Zeydler-Zborowski,LTW,Kryminał,polski,"0,0",,,,
2144,Sherlock Holmes Dolina strachu,Doyle Athur Conan,Algo,Kryminał,polski,"0,0",,,,
2145,Sherlock Holmes Znak czterech,Doyle Arthur Conan,Algo,Kryminał,polski,"0,0",,,,
2146,Sherlock Holmes Studium w szkarłacie,Doyle Arthur Conan,Algo,Kryminał,polski,"0,0",,,,
2147,Czerwony Krąg,Edgar Wallace,KtoCzyta.pl,Języki obce,polski,"3,0","14,90",,,
2148,Diabeł w błękitnej sukience,Mosley Walter,EMG,Kryminał,polski,"0,0",,,,
2149,Msza żałobna,Arne Dahl,Czarna Owca,Kryminał,polski,"0,0",,,,
2150,Zagubieni,Bolton S.J.,Amber,Kryminał,polski,"0,0",,,,
2151,Przyjaciele po grób,Nele Neuhaus,Media Rodzina,Kryminał,Oliver von Bodenstein i Pia Kirchhoff,"4,3","34,00","34,00",,
2152,Błękitny dym,Nora Roberts,Świat Książki,Kryminał,polski,"0,0",,,,
2153,Pieśń Walkirii,Craig Russell,W.A.B.,Kryminał,polski,"0,0",,,,
2154,Alibi,Adam Nasielski,Ciekawe Miejsca,Kryminał,polski,"0,0",,,,
2155,Burza słoneczna,Åsa Larsson,Wydawnictwo Literackie/Oficyna Literacka Noir sur Blanc,Kryminał,Rebeka Martinsson,"3,7","26,00",,,
2156,Śmierć detektywa,Rhys Bowen,Wydawnictwo Literackie/Oficyna Literacka Noir sur Blanc,Kryminał,Molly Murphy,"4,0","22,00",,,
2157,Zbrodnia i kawa,Veit Heinichen,Noir Sur Blanc,Kryminał,polski,"0,0",,,,
2158,Parker Pyne na tropie,Agata Christie,Dolnośląskie,Kryminał,polski,"0,0",,,,
2159,Przesyłka znad Bosforu,Janusz Grabowski,Oskar,Kryminał,polski,"0,0",,,,
2160,Niewidzialne,Heather Graham,G+J Gruner+Jahr Polska,Kryminał,polski,"0,0",,,,
2161,Trzecia lokatorka,Agata Christie,Wydawnictwo Dolnośląskie,Kryminał,Herkules Poirot,"4,4","16,99",,,
2162,Dom grozy,Korkozowicz Kazimierz,LTW,Kryminał,polski,"0,0",,,,
2163,Pani komisarz nie znosi poezji,Georges Flipo,Wydawnictwo Literackie/Oficyna Literacka Noir sur Blanc,Obyczajowe i romanse,polski,"3,7","22,00",,,
2164,Uśpienie,Marta Zaborowska,Czarna Owca,Kryminał,Julia Krawiec,"4,4","29,90",,,
2165,Akcja Rudolf,Zygmunt Zeydler-Zborowski,LTW,Kryminał,polski,"0,0",,,,
2166,Wszystkie drogi prowadzą do Mekki,Raja Alem,Smak Słowa,Kryminał,polski,"0,0",,,,
2167,Limeryki zbrodni,Mika Janusz,Helion,Kryminał,polski,"0,0",,,,
2168,Sąd nad Antychrystem,Aleksander Błażejowski,Ciekawe Miejsca,Kryminał,polski,"0,0",,,,
2169,Bull Street,David Lender,Kurhaus Publishing,Kryminał,polski,"0,0",,,,
2170,Wczesne sprawy Poirota,Agata Christie,Dolnośląskie,Kryminał,polski,"0,0",,,,
2171,Kilerzy gangsterzy i zakochani mordercy czyli pitawal opolski,Nowak Maciej T.,Nowik,Kryminał,polski,"0,0",,,,
2172,Czarny adept,Stanisław Wotowski,Saga Egmont,Kryminał,polski,"0,0","7,99",,,
2173,Księżycowy Kamień,Collins Wilkie,Zysk i S-ka,Kryminał,polski,"0,0",,,,
2174,Puste gniazdo,Alicia Giménez-Bartlett,Noir Sur Blanc,Kryminał,polski,"0,0",,,,
2175,Karaibska tajemnica,Agata Christie,Dolnośląskie,Kryminał,polski,"0,0",,,,
2176,Tajemnica rezydencji Chimneys,Agata Christie,Wydawnictwo Dolnośląskie,Kryminał,Nadinspektor Battle,"4,5","16,99",,,
2177,Proszę nikogo nie winić,Zygmunt Zeydler-Zborowski,LTW,Kryminał,polski,"0,0",,,,
2178,Coś więcej niż ślad,Maier Paul L.,Promic,Kryminał,polski,"0,0",,,,
2179,Krwawa hrabina,Moss Tara,Vesper,Kryminał,polski,"0,0",,,,
2180,Fetysz,Moss Tara,Vesper,Kryminał,polski,"0,0",,,,
2181,Wierny przyjaciel,Kjell Ola Dahl,Czarne,Kryminał,polski,"0,0",,,,
2182,Prawo panny Murphy,Rhys Bowen,Wydawnictwo Literackie/Oficyna Literacka Noir sur Blanc,Kryminał,Molly Murphy,"3,5","21,00",,,
2183,W ofierze Molochowi,Åsa Larsson,Literackie,Kryminał,polski,"0,0",,,,
2184,Godzina zero,Agata Christie,Wydawnictwo Dolnośląskie,Kryminał,Nadinspektor Battle,"4,4","15,99",,,
2185,Policjant 2,Erlin Marcin,Warszawska Firma Wydawnicza,Kryminał,polski,"0,0",,,,
2186,Syn marnotrawny,Andrzej Swat,Radwan,Kryminał,polski,"0,0",,,,
2187,Kroniki Sherlocka Holmesa,Doyle Arthur Conan,Unikat,Kryminał,polski,"0,0",,,,
2188,Nauczycielka z Villette,Ingrid Hedström,Czarna Owca,Kryminał,polski,"0,0",,,,
2189,Insygnia nocy,Tomasz Szulżycki,Psychoskok,Kryminał,polski,"0,0","16,90",,,
2190,Tajny agent Jaime Bunda,Pepetela,Claroscuro,Kryminał,polski,"0,0",,,,
2191,Labirynt w Sierra Madre,Jarosław Klonowski,Żywia,Kryminał,polski,"0,0",,,,
2192,Czerwony błazen,Aleksander Błażejowski,KtoCzyta.pl,Języki obce,polski,"0,0","19,90",,,
2193,Grób,Gaja Grzegorzewska,Wydawnictwo Literackie/Oficyna Literacka Noir sur Blanc,Kryminał,Julia Dobrowolska,"3,8","28,00",,,
2194,Primus,Marta Osadkowska,Novae Res,Kryminał,polski,"0,0",,,,
2195,Dziewczyna ze śniegiem we włosach,Ninni Schulman,Amber,Kryminał,polski,"0,0",,,,
2196,Lekarz który wiedział za dużo,Christer Mjåset,Smak Słowa,Kryminał,polski,"0,0",,,,
2197,Opcje na śmierć,Jarosław Klejnocki,Wydawnictwo Literackie/Oficyna Literacka Noir sur Blanc,Kryminał,polski,"4,0","26,00",,,
2198,Po drugiej stronie jaźni,Wulf Dorn,Sonia Draga,Kryminał,polski,"0,0",,,,
2199,Mister MacAreck i jego business,Jerzy Edigey,LTW,Kryminał,polski,"0,0",,,,
2200,Śmierć na liście oczekujących,Veit Heinichen,Noir Sur Blanc,Kryminał,polski,"0,0",,,,
2201,Morderstwo na mokradłach,Sasza Hady,Oficynka,Kryminał,polski,"0,0",,,,
2202,Gioconda z wachlarzem,Ewa Barańska,Telbit,Kryminał,polski,"0,0",,,,
2203,Prawdziwy sprawdzian,Abrahams Peter,C&T,Kryminał,polski,"0,0",,,,
2204,Uśpione morderstwo,Agata Christie,Wydawnictwo Dolnośląskie,Kryminał,Panna Marple,"4,6","16,99",,,
2205,Krwawa zemsta,Joanna Chmielewska,Klin,Kryminał,polski,"0,0",,,,
2206,Micro,"Crichton Michael, Preston Richard",Albatros,Kryminał,polski,"0,0",,,,
2207,Przyjaciele z daleka,Ronka Matti,Czarne,Kryminał,polski,"0,0",,,,
2208,Zaczęło się w sobotę,Zygmunt Zeydler-Zborowski,Wydawnictwo LTW,Kryminał,polski,"2,3","16,90",,,
2209,Ludzie przemocy,"Sjowall Maj, Wahloo Per",Amber,Kryminał,polski,"0,0",,,,
2210,Fabryka śmierci,Maciej Słomczyński,Heraclon International,"Sensacja, thriller, horror",polski,"4,0",,"21,29",,
2211,Zbrodnia nie zawsze doskonała,Piotr Jędrosz,Pi,Kryminał,polski,"0,0",,,,
2212,Ponad wszelką wątpliwość,Gianrico Carofiglio,W.A.B.,Kryminał,polski,"0,0",,,,
2213,Statek,Stefan Mani,W.A.B.,Kryminał,polski,"0,0",,,,
2214,Goryl z Wołomina,Zygmunt Zeydler-Zborowski,LTW,Kryminał,polski,"0,0",,,,
2215,Rendez-vous ze śmiercią,Agata Christie,Dolnośląskie,Kryminał,polski,"0,0",,,,
2216,Kot wśród gołębi,Agata Christie,Dolnośląskie,Kryminał,polski,"0,0",,,,
2217,Piąte Nie zabijaj,Alicja Róg,Novae Res,Kryminał,polski,"0,0",,,,
2218,Sprawa mecenasa Shore'a,Altschuler Henry,Austeria,Kryminał,polski,"0,0",,,,
2219,Sprawy Sherlocka Holmesa,Doyle Artur Conan,Algo,Kryminał,polski,"0,0",,,,
2220,Powrót Sherlocka Holmesa,Doyle Conan Artur,Algo,Kryminał,polski,"0,0",,,,
2221,Dolina Strachu,Doyle Conan Artur,Algo,Kryminał,polski,"0,0",,,,
2222,Studium w szkarłacie,Doyle Conan Artur,Algo,Kryminał,polski,"0,0",,,,
2223,Pies Baskervillów,Doyle Conan Artur,Algo,Kryminał,polski,"0,0",,,,
2224,Bóle fantomowe,Thomas Enger,Czarne,Kryminał,polski,"0,0",,,,
2225,Sierpniowy żar,Andrea Camilleri,Wydawnictwo Literackie/Oficyna Literacka Noir sur Blanc,Kryminał,Komisarz Montalbano,"4,1","18,00","19,00",,
2226,Klug,Kasper Bajon,Wielka Litera,Kryminał,polski,"0,0",,,,
2227,Gdyby on tu był,Iga Karst,Sensacje XX Wieku,Kryminał,polski,"0,0","21,35",,,
2228,Aż gniew twój przeminie,Åsa Larsson,Literackie,Kryminał,polski,"0,0",,,,
2229,Czwarty napastnik,Kjell Ola Dahl,Czarne,Kryminał,polski,"0,0",,,,
2230,Zapłatą będzie śmierć,Lohnig Inge,Initium,Kryminał,polski,"0,0",,,,
2231,Kot Syjonu,Wlazło Jerzy A.,Bullet Books,Kryminał,polski,"0,0",,,,
